isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count
9780684823782,0684823780,Mere Christianity,"Comprising The Case for Christianity, Christian Behaviour, and Beyond Personality",C. S. Lewis,Religion,http://books.google.com/books/content?id=3RJkMgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Discusses the essence of Christian faith and the doctrine of the Trinity.,1996.0,4.32,191.0,233819.0
9780684839790,0684839792,Tolkien,The Illustrated Encyclopaedia,David Day,Fiction,http://books.google.com/books/content?id=Nzh93npJTe4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Sections alphabetically list facts about the history, geography, sociology, natural history, and biography of Tolkien's imaginary world",1991.0,4.13,288.0,3919.0
9780684842509,0684842505,The Short Stories of F. Scott Fitzgerald,,F. Scott Fitzgerald;Matthew Joseph Bruccoli,Fiction,http://books.google.com/books/content?id=1a9cbpoIhecC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"F. Scott Fitzgerald is best known for his novels such as THE GREAT GATSBY, but during his all-too-brief literary life, he sold some 160 short stories to popular magazines. Here, noted scholar and biographer Matthew Bruccoli assembles in one volume the full scope of the best of Fitzgerald's short fiction. These 43 sparkling masterpieces are offered in a handsome Scribner Classics edition, perfect for the home library.",1998.0,4.23,800.0,11931.0
9780684848150,0684848155,Underworld,A Novel,Don DeLillo,Fiction,http://books.google.com/books/content?id=m0oRCgAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A work combining fiction and history in a collaboration that encompasses fifty years gives readers a glimpse into the realities upon which America's modern culture is based and explores the complex relationship between ""waste analyst"" Nick Shay and artist Klara Sax",1998.0,3.92,827.0,1471.0
9780684852225,0684852225,Close Range,Wyoming Stories,Annie Proulx,Fiction,http://books.google.com/books/content?id=-u1PWw7Q2ZAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A collection of short stories, which includes the short story, Brokeback Mountain.",2000.0,3.99,285.0,12219.0
9780688052300,0688052304,Zen and the Art of Motorcycle Maintenance,An Inquiry Into Values,Robert M. Pirsig,Essentialism (Philosophy),http://books.google.com/books/content?id=jOGwxwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The novel, published in 1974, uses a long motorcycle trip to frame a prolonged exploration of the world of ideas, about life and how best to live it. It references perspectives from Western and Eastern Civilizations as it explores the central question of the how to pursue technology so that human life is enriched rather than degraded. Narrated in the first person, it incorporates a parallel presentation of trip details and an ongoing retrospective concerning dramatic events from the Narrator's past, creating rich symbolism and including numerous analogies reinforcing the overall theme of coming to terms with the mysteries of why we exist and how best to live.",1984.0,3.77,412.0,414.0
9780691019628,0691019622,Fear and Trembling,And The Sickness Unto Death,Soren Aabye Kierkegaard;Søren Kierkegaard,Christianity,,"The two books comprised in this volume are in greater demand than any other works of Kierkegaard. This preference is a credit to the public taste, for Kierkegaard himself called them ""the most perfect books I have written,"" though in this commendation he included The Concept of Dread, and later stretched it to include Training in Christianity.",1954.0,4.1,420.0,495.0
9780706425611,0706425618,The Time Machine,The Island of Dr Moreau ; The Invisible Man ; The First Men on the Moon ; The Food of the Gods ; In the Days of the Comet ; The War of the Worlds,Herbert George Wells,"Science fiction, English",,,1985.0,4.13,828.0,4.0
9780719045783,0719045789,Orientalism,"History, Theory and the Arts",John MacKenzie;John MacDonald MacKenzie,Art,http://books.google.com/books/content?id=Hwhwfod4rTEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The Orientalism debate, inspired by the work of Edward Said, has been a major source of cross-disciplinary controversy. This work offers a re-evaluation of this vast literature of Orientalism by a historian of imperalism, giving it a historical perspective",1995.0,2.95,256.0,12.0
9780722533949,0722533942,The Valkyries,,Paulo Coelho,Angels,http://books.google.com/books/content?id=89VH5qQpmnoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The author was instructed by his mysterious spiritual master to find and speak to his guardian angel to overcome his dark past. This book gives an account of his quest into the Mojave desert where he encountered angelic beings who challenged him to follow his dreams.,1996.0,3.31,243.0,16151.0
9780736909525,0736909524,The Rapture,,Tim F. LaHaye,Religion,http://books.google.com/books/content?id=xUgNAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The author of more than 40 books, LaHaye says The Rapture is the result of the most comprehensive study and research effort of his career. His complete, compelling defense of the pre-Tribulation theory prides a timeline and chart of the events of the Rapture, a strong case against mid- and post-Tribulation theories and more.",1998.0,3.52,256.0,4.0
9780739409558,0739409557,The Lord of the Rings,,,"Baggins, Frodo (Fictitious character)",,"An epic detailing the Great War of the Ring, a struggle between good and evil in Middle-Earth, in which the tiny Hobbits play a key role.",2002.0,4.49,1137.0,94.0
9780743223133,0743223136,John Adams,,David McCullough,Biography & Autobiography,http://books.google.com/books/content?id=mtBkcldvD3cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Pulitzer Prize–winning, bestselling biography of America’s founding father and second president that was the basis for the acclaimed HBO series, brilliantly told by master historian David McCullough. In this powerful, epic biography, David McCullough unfolds the adventurous life journey of John Adams, the brilliant, fiercely independent, often irascible, always honest Yankee patriot who spared nothing in his zeal for the American Revolution; who rose to become the second president of the United States and saved the country from blundering into an unnecessary war; who was learned beyond all but a few and regarded by some as “out of his senses”; and whose marriage to the wise and valiant Abigail Adams is one of the moving love stories in American history. This is history on a grand scale—a book about politics and war and social issues, but also about human nature, love, religious faith, virtue, ambition, friendship, and betrayal, and the far-reaching consequences of noble ideas. Above all, John Adams is an enthralling, often surprising story of one of the most important and fascinating Americans who ever lived.",2002.0,4.06,751.0,264047.0
9780743233217,0743233212,Them,Adventures with Extremists,Jon Ronson,Political Science,http://books.google.com/books/content?id=ArxxlAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From the bestselling author of The Psychopath Test: A Journey Through the Madness Industry and So You’ve Been Publicly Shamed. A wide variety of extremist groups -- Islamic fundamentalists, neo-Nazis -- share the oddly similar belief that a tiny shadowy elite rule the world from a secret room. In Them, journalist Jon Ronson has joined the extremists to track down the fabled secret room. As a journalist and a Jew, Ronson was often considered one of ""Them"" but he had no idea if their meetings actually took place. Was he just not invited? Them takes us across three continents and into the secret room. Along the way he meets Omar Bakri Mohammed, considered one of the most dangerous men in Great Britain, PR-savvy Ku Klux Klan Grand Wizard Thom Robb, and the survivors of Ruby Ridge. He is chased by men in dark glasses and unmasked as a Jew in the middle of a Jihad training camp. In the forests of northern California he even witnesses CEOs and leading politicians -- like Dick Cheney and George Bush -- undertake a bizarre owl ritual. Ronson's investigations, by turns creepy and comical, reveal some alarming things about the looking-glass world of ""us"" and ""them."" Them is a deep and fascinating look at the lives and minds of extremists. Are the extremists onto something? Or is Jon Ronson becoming one of them?",2003.0,3.95,336.0,11066.0
9780743255783,074325578X,Frankenstein,A Kaplan SAT Score-Raising Classic,Mary Wollstonecraft Shelley,Fiction,http://books.google.com/books/content?id=OB6cYGw12UAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,The story of Dr. Frankenstein and the obsessive experiment that leads to the creation of a monstrous and deadly creature is accompanied by 629 SAT vocabulary words highlighted and defined on pages opposite those of the text.,2003.0,3.78,448.0,18.0
9780743262170,0743262174,"Cry, the Beloved Country",,Alan Paton,Fiction,http://books.google.com/books/content?id=dSJ8gNyS-NMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An Oprah Book Club selection, Cry, the Beloved Country, the most famous and important novel in South Africa’s history, was an immediate worldwide bestseller in 1948. Alan Paton’s impassioned novel about a black man’s country under white man’s law is a work of searing beauty. Cry, the beloved country, for the unborn child that is the inheritor of our fear. Let him not love the earth too deeply. Let him not laugh too gladly when the water runs through his fingers, nor stand too silent when the setting sun makes red the veld with fire. Let him not be too moved when the birds of his land are singing, nor give too much of his heart to a mountain or valley. For fear will rob him of all if he gives too much. The eminent literary critic Lewis Gannett wrote, “We have had many novels from statesmen and reformers, almost all bad; many novels from poets, almost all thin. In Alan Paton’s Cry, the Beloved Country the statesman, the poet and the novelist meet in a unique harmony.” Cry, the Beloved Country is the deeply moving story of the Zulu pastor Stephen Kumalo and his son, Absalom, set against the background of a land and a people riven by racial injustice. Remarkable for its lyricism, unforgettable for character and incident, Cry, the Beloved Country is a classic work of love and hope, courage and endurance, born of the dignity of man.",1987.0,3.89,316.0,3035.0
9780743272933,0743272935,The Good Earth,,Pearl S. Buck,Fiction,http://books.google.com/books/content?id=U6OgdLXPwvAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,A Chinese peasant overcomes the forces of nature and the frailties of human nature to become a wealthy landowner.,2004.0,3.98,357.0,3908.0
9780743422079,0743422074,Blink-182,Tales from Beneath Your Mom,Blink-182;Anne Hoppus;Tom Delonge;Mark Hoppus;Travis Barker,Biography & Autobiography,http://books.google.com/books/content?id=CzH6_3CiNMYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents a behind-the-scenes look at the band, including their life on the road, videos, and backstage antics.",2001.0,4.4,112.0,158.0
9780743437493,0743437497,The Shining,,Stephen King,Fiction,http://books.google.com/books/content?id=vUZoxITGufkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Jack Torrance sees his stint as winter caretaker of a Colorado hotel as a way back from failure, his wife sees it as a chance to preserve their family, and their five-year-old son sees the evil waiting just for them, as they journey into a world in which old horrors come to life to destroy the living. Reprint.",2002.0,4.21,505.0,1283.0
9780743454537,0743454537,My Sister's Keeper,A Novel,Jodi Picoult,Fiction,http://books.google.com/books/content?id=vGZSso_uyWsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A popular novel about a girl suing her parents because they want her to donate a kidney to her sister was named by the American Library Association as one of the top 10 books banned in 2009, with the novel being pulled from the shelves for a host of reasons, including homosexuality, sexually explicit material, religious viewpoint, drugs and suicide. Reprint. A best-selling book.",2005.0,4.07,423.0,950402.0
9780743455961,0743455967,On Writing,,Stephen King,Biography & Autobiography,http://books.google.com/books/content?id=d999Z2KbZJYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,The author shares his insights into the craft of writing and offers a humorous perspective on his own experience as a writer.,2002.0,4.33,320.0,160056.0
9780743467544,074346754X,Homecoming,,Christie Golden,Fiction,http://books.google.com/books/content?id=fYBwQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After seven years trapped in the Delta Quadrant, Admiral Kathryn Janeway and the crew of Voyager miraculously find their way home, where they find new opportunities, adventures, and reunions with loved ones, until a mysterious cybernetic plague strikes Earth, transforming humans into a new generation of Borg. Original.",2003.0,3.91,262.0,1515.0
9780743477109,0743477103,Macbeth,,William Shakespeare,Drama,http://books.google.com/books/content?id=wemvDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Offers explanatory notes on pages facing the text of the play, as well as an introduction to Shakespeare's language, life, and theater.",2003.0,3.89,246.0,560816.0
9780743477116,0743477111,Romeo and Juliet,,William Shakespeare,Drama,http://books.google.com/books/content?id=1cEsNsWYbK4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers explanatory notes on pages facing the text of the play, as well as an introduction to Shakespeare's language, life, and theater",1992.0,3.74,283.0,1811259.0
9780743477369,0743477367,Dracula,,Bram Stoker,Fiction,http://books.google.com/books/content?id=7jnX3BU6QBwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"A new edition of the classic horror novel features the immortal vampire count and his fellow creatures of the night, whose horrific thirst for blood leads him from the mountains of Central Europe to England, until the savvy Dr. Van Helsing comes up with a way to end his reign of terror. Reprint.",2003.0,3.99,528.0,9584.0
9780743477543,0743477545,A Midsummer Night's Dream,,William Shakespeare,Drama,http://books.google.com/books/content?id=axN5DAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Shakespeare's popular comedy of love and mistaken identity is accompanied by a section on reading Shakespeare's language, information on Shakespeare's life and theater, explanatory notes, annotated reading lists, and an essay",1993.0,3.94,298.0,371813.0
9780743477567,0743477561,The Merchant of Venice,,William Shakespeare,Drama,http://books.google.com/books/content?id=7Q_wyQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In The Merchant of Venice, the path to marriage is hazardous. To win Portia, Bassanio must pass a test prescribed by her father’s will, choosing correctly among three caskets or chests. If he fails, he may never marry at all. Bassanio and Portia also face a magnificent villain, the moneylender Shylock. In creating Shylock, Shakespeare seems to have shared in a widespread prejudice against Jews. Shylock would have been regarded as a villain because he was a Jew. Yet he gives such powerful expression to his alienation due to the hatred around him that, in many productions, he emerges as the hero. Portia is most remembered for her disguise as a lawyer, Balthazar, especially the speech in which she urges Shylock to show mercy that “droppeth as the gentle rain from heaven.” The authoritative edition of The Merchant of Venice from The Folger Shakespeare Library, the trusted and widely used Shakespeare series for students and general readers, includes: -Freshly edited text based on the best early printed version of the play -Newly revised explanatory notes conveniently placed on pages facing the text of the play -Scene-by-scene plot summaries -A key to the play’s famous lines and phrases -An introduction to reading Shakespeare’s language -An essay by a leading Shakespeare scholar providing a modern perspective on the play -Fresh images from the Folger Shakespeare Library’s vast holdings of rare books -An up-to-date annotated guide to further reading Essay by Alexander Leggatt The Folger Shakespeare Library in Washington, DC, is home to the world’s largest collection of Shakespeare’s printed works, and a magnet for Shakespeare scholars from around the globe. In addition to exhibitions open to the public throughout the year, the Folger offers a full calendar of performances and programs. For more information, visit Folger.edu.",2004.0,3.8,237.0,130122.0
9780743480710,0743480716,Underworld,,Greg Cox;Danny McBride,Fiction,http://books.google.com/books/content?id=d8-KkRoDIKkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"The centuries-long struggle between vampires and their sworn enemies, the werewolves, takes a bizarre turn in modern-day Budapest when vampire warrior Selene, a Death Dealer, finds herself drawn to Michael, an inncent American recently infected with the lupine curse. Original. (A Sony Pictures film, written by Danny McBride, releasing September 2003, starring Kate Beckinsale, Scott Speedman, Shane Brolly, Robby Gee, Erwin Leder, Wentworth Miller, Sophia Myles, Bill Nighy, & Michael Sheen) (Horror)",2003.0,4.09,384.0,1988.0
9780743482776,0743482778,Twelfth Night,,William Shakespeare,Drama,http://books.google.com/books/content?id=auH_ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Background information about Shakespeare, Elizabethan theater, and the text accompany his play about unrequited love and mistaken identity.",2004.0,3.98,220.0,133832.0
9780743482790,0743482794,Macbeth,,William Shakespeare;Dr. Barbara A. Mowat;Paul Werstine,Drama,http://books.google.com/books/content?id=HysVAjLGOC0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Macbeth: The DVD Edition includes everything you've come to expect from the Folger Shakespeare Library editions of Shakespeare's plays -- facing-page explanatory notes, scene-by-scene plot summaries, illustrations from the Folger archives -- combined here with a bonus DVD of a performance of Macbeth recorded before a rapt audience in the Folger's intimate Elizabethan Theatre. Conceived and directed by Teller (of Penn & Teller) and Aaron Posner, this acclaimed production showcases the inventive magic of Teller, who, with Posner, contributes a new foreword to this edition, writing about their vision of the play as a ""supernatural horror thriller."" Macbeth: The DVD Edition is the perfect volume for those encountering the play for the first time and for those finding brilliant new insights into a classic. THIS DVD EDITION INCLUDES: • DVD of the 2008 Folger Theatre/Two River Theater Company production -- with over 50 minutes of special features, including interviews with the directors, actors, designers, and scholars • Foreword by directors Teller and Aaron Posner on the staging of Macbeth • Freshly edited text based on the 1623 First Folio • Full explanatory notes conveniently placed on pages facing the text of the play • A key to the play's famous lines and phrases • An introduction to reading Shakespeare's language in Macbeth • Illustrations from the Folger Shakespeare Library's vast holdings of rare books • An essay by Susan Snyder that provides a modern perspective on the play",2004.0,3.89,272.0,503.0
9780743482806,0743482808,Romeo and Juliet,,William Shakespeare;Barbara A. Mowat;Paul Werstine,Drama,http://books.google.com/books/content?id=ZF0U9-ZsQZgC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Offers explanatory notes on pages facing the text of the play, as well as an introduction to Shakespeare's language, life, and theater.",2004.0,3.74,281.0,292.0
9780743484961,0743484967,Twelfth Night,,William Shakespeare,Drama,http://books.google.com/books/content?id=DPQ2dddy3_gC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Background information about Shakespeare, Elizabethan theater, and the text accompany his play about unrequited love and mistaken identity.",2005.0,3.98,222.0,182.0
9780743487566,0743487567,The Scarlet Letter,,Nathaniel Hawthorne;Margaret Brantley,Fiction,http://books.google.com/books/content?id=y5qkBRTY3WkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"ENDURING LITERATURE ILLUMINATED BY PRACTICAL SCHOLARSHIP Hawthorne's classic treatise on morality, judgment, and exile in Puritan America. EACH ENRICHED CLASSIC EDITION INCLUDES: • A concise introduction that gives readers important background information • A chronology of the author's life and work • A timeline of significant events that provides the book's historical context • An outline of key themes and plot points to help readers form their own interpretations • Detailed explanatory notes • Critical analysis, including contemporary and modern perspectives on the work • Discussion questions to promote lively classroom and book group interaction • A list of recommended related books and films to broaden the reader's experience Enriched Classics offer readers affordable editions of great works of literature enhanced by helpful notes and insightful commentary. The scholarship provided in Enriched Classics enables readers to appreciate, understand, and enjoy the world's finest books to their full potential. SERIES EDITED BY CYNTHIA BRANTLEY JOHNSON",2004.0,3.39,400.0,1361.0
9780743487580,0743487583,Frankenstein,,Mary Shelley,Fiction,http://books.google.com/books/content?id=UL6Cwv2Z1iQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Presents the story of Dr. Frankenstein and his obsessive experiment that leads to the creation of a monstrous and deadly creature.,2004.0,3.78,324.0,12755.0
9780743499095,0743499093,This Rough Magic,,Mercedes Lackey;Eric Flint;Dave Freer,Fiction,http://books.google.com/books/content?id=sh8gAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The Demon Chernobog-Foiled but Not Defeated in The Shadow of the Lion-is Back to Conquer Venice. First Time in Paperback. Venice had been thrown into chaos by the scheming of Chernobog, who came within a hair of seizing absolute power, but was thwarted by the guardian Lion-spirit, who awoke to protect his city from the power-mad demon. But the power of the Lion does not extend beyond Venice, and Chernobog has a new ally in the King of Hungary, who has laid siege to the island of Corfu as the first step in his plan to seize control of the Adriatic from Venice. Trapped on the island is the small band of heroes who awoke the Lion and blocked Chernobog's power grab before. They are far from the Lion's power to help them, but as Manfred and Erik lead a guerrilla movement to fight the Hungarian invaders, Maria discovers that the ancient magical powers of the island are coming to life again, stirred by the siege. If she can make an alliance with them, she may be able to repel the invaders-but not without paying a bitter personal price. . . .",2005.0,3.85,893.0,1176.0
9780747267430,074726743X,Open House,,Jill Mansell,Humorous fiction,http://books.google.com/books/content?id=O3RmGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Love is always just around the corner in a Jill Mansell novel - with a few surprises and a lot of humour on the way to happiness Nell O'Driscoll's known Marcus Kilburton for years - according to her diary, she even had a crush on him as a teenager. When he decides to open Kilburton Castle to the public, Nell takes a job as his assistant - and soon sparks are flying between them. But is Nell free to pursue Marcus, when a figure from her past refuses to let go? Meanwhile, Nell's best friend, Hetty Brewster, has other problems. Her husband has abandoned her for a bitchy but successful writer. Now the press is full of stories about the frumpy, boring wife losing out to a younger, slimmer model. But Hetty's about to get her chance for sweet revenge - if she can stop being a nice person long enough to take it!",2003.0,3.89,448.0,2359.0
9780747267621,0747267626,Hard Eight,,Janet Evanovich,Bail bond agents,http://books.google.com/books/content?id=D0t0QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Stephanie Plum is hired to find a missing child, she begins to wonder if she is working on the right side of the law when events turn suspicious.",2003.0,4.17,339.0,152.0
9780747563006,0747563004,The Botany of Desire,A Plant's-eye View of the World,Michael Pollan,Social Science,http://books.google.com/books/content?id=7RjzwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Pollan tells the story of four domesticated species - the apple, the tulip, marijuana and the potato, and describes how each has thrived by satisfying humankind's most basic desires.",2003.0,4.06,291.0,107.0
9780748702558,0748702555,Romeo and Juliet,,William Shakespeare,Drama,http://books.google.com/books/content?id=i8ss1Z35ZU4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Presents the original text of Shakespeare's play side by side with a modern version, discusses the author and the theater of his time, and provides quizzes and other study activities.",1985.0,3.74,288.0,180.0
9780751333329,0751333328,The Story of Philosophy,,Bryan Magee,Philosophy,http://books.google.com/books/content?id=5qqvOQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Philosophy is a subject that influences many aspects of our lives and our understanding of our experiences yet it can seem dauntingly inaccessible. This book features history of Western philosophy. It traces over 2500 years of Western philosophy from the Ancient Greeks to modern thinkers.,2001.0,4.13,240.0,498.0
9780751363784,0751363782,The Three Musketeers,,,Children's stories,http://books.google.com/books/content?id=FXByRAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,2000.0,4.07,64.0,56.0
9780751504330,0751504335,Different Seasons,,Stephen King,Escapes,http://books.google.com/books/content?id=kDJgQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Different Seasons contains four stories with an interlacing of horror that capture the dark corners of our times. In Rita Hayworth and Shawshank Redemption, a man convicted of a bloody murder lives in prison brutally ruled by a sadistic warden and secretly run by a con who knows all the ropes and pulls all the strings. He has more brains than anyone else in this sinister slammer, and a diabolically cunning plan of revenge that no one can guess until it's too late. And brace yourself for icy shock in three more stunning novellas of suspense. Four young boys come face to face with life, death and hints of their own mortality....A teenager becomes both the puppet and the puppet master of evil... A disgraced woman is determined to triumph over death. The greatest horror master of our time turns the screws of suspense to lock you into terrifying tension and nerve-tingling twists.",1982.0,4.35,560.0,397.0
9780751504385,0751504386,Skeleton Crew,,Stephen King,English fiction,http://books.google.com/books/content?id=WcrCQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Unrivalled monarch of the macabre Stephen King again takes the unsuspecting reader on a fantastic journey through the dark, shadowy areas of our innermost fears. In a bumper collection of truly chilling tales, we meet Gramma, who only wants to hug little George, even after she was dead; The Raft - a primeval sea creature with an insatiable appetite; The Monkey - an innocent-looking toy with sinister powers; the unspeakable horror of The Mist. And there is a gruesome host of other stories, each with the distinctive blend of unimaginable terror and realism that typifies King's writing.",1993.0,3.95,612.0,93593.0
9780751514629,0751514624,Different Seasons,,Stephen King,Castle Rock (Me. : Imaginary place),http://books.google.com/books/content?id=qXKAQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A Stephen King novel telling of unfair imprisonment and escape.,1995.0,4.35,560.0,121420.0
9780751517200,0751517208,It's a Magical World,A Calvin and Hobbes Collection,Bill Watterson,"American wit and humor, Pictorial",http://books.google.com/books/content?id=qrFqQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,This collection of cartoons features Calvin and Hobbes . It shows Calvin-turned-firefly waking Hobbes with his flashlight glow; Spaceman Spiff rocketing through alien galaxies as he battles Dad-turned-Bug-Being; and Calvin's always inspired snowman art.,1997.0,4.76,176.0,138.0
9780751535389,0751535389,Something Borrowed,,Tina Reilly,Birthparents,http://books.google.com/books/content?id=w3BDHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Adopted as a baby, Vicky McCarthy's curiosity about where she came from has finally got the better of her: she wants to trace her birth mother. If that doesn't cause friction enough, there's a new face to contend with at work: Ed O'Neill, whom Vicky is convinced is being groomed for her job as manager of Dublin toyshop Toys Galore. Sal, Vicky's go-getting best friend, thinks Ed is gorgeous, and that if Vicky doesn't bag him, she will. But Vicky is going out with Marti, manager of an up-and-coming boy band, with a six-year-old son and complications of his own . . . Something Borrowed is the brilliant fourth novel from Tina Reilly: a fresh, frank, funny tale of loves lost and found.",2004.0,3.69,480.0,150.0
9780753453216,0753453215,The Iliad,,Nick McCarty;Victor G. Ambrus,Juvenile Fiction,http://books.google.com/books/content?id=YSp_AyYThw0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Retells the classic story of the battle for Helen, the most beautiful woman in the world, recounting the triumphs and defeats of Achilles, Odysseus, and Hector during the Trojan war and describing the destruction of Troy.",2000.0,3.85,95.0,8.0
9780756403454,0756403456,Regeneration,,Julie E. Czerneda,Fiction,http://books.google.com/books/content?id=YR3XH7bDy0YC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Biologist Dr. Mackenzie Connor and her disparate band of researchers must unlock the deadly mysteries of the alien Dhryn and the Ro by finding Emily Mamani, who holds the key to infiltrating the Ro and can lead them to the legendary Survivors before their world is hurtled into a region of space devoid of life.",2006.0,4.13,543.0,53.0
9780756614195,0756614198,Star Wars,Complete Locations,Kristin Lund;Simon Beecroft;Kerrie Dougherty,Juvenile Nonfiction,http://books.google.com/books/content?id=PAq2AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Glorious full-color illustrations create a seamless overview of the entire Star Wars universe, including material--intricate cross-sections, vivid stills, and detailed 3-D maps--from all six movies in the saga.",2005.0,4.3,175.0,128.0
9780756622381,0756622387,Star Wars,The Complete Visual Dictionary,David West Reynolds;James Luceno,Juvenile Nonfiction,,"A guide to the characters, creatures, and weapons featured in the six-film saga ""Star Wars.""",2006.0,4.34,272.0,1067.0
9780760728505,076072850X,"20,000 Leagues Under the Sea",,Jules Verne,Science fiction,,Retells the adventures of a French professor and his two companions as they sail above and below the world's oceans as prisoners on the fabulous electric submarine of the deranged Captain Nemo.,2002.0,3.88,394.0,135778.0
9780761501664,0761501665,The Wealthy Barber,Everyone's Common-sense Guide to Becoming Financially Independent,David Chilton,"Finance, Personal",http://books.google.com/books/content?id=RFqve7JN1l8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this new and expanded edition of one of the biggest selling financial-planning books ever, Chilton simplifies the complex puzzles of personal finance and helps you achieve financial independence. With the help of his fictional barber, Roy, and a large dose of humor, Chilton shows you how you can take control of your financial future slowly, steadily, and with sure success. Chilton's plan (detailed in an entertaining story) is no get-rich-quick scheme, but it does make financial independence possible on nothing more than an average salary. Even if you consider yourself a financial basket-case, Chilton explains how you can easily put an effective financial plan into action.About the Author ""David Chilton is the president of Financial Awareness Corporation, a financial consulting firm. ""The Wealthy Barber"" and ""The Wealthy Barber Returns"" TV shows have enjoyed tremendous popularity since first airing on Public Television in the spring of 1993.",1996.0,4.02,199.0,61.0
9780763631208,0763631205,A Christmas Carol,,Charles Dickens,Juvenile Fiction,,A miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future.,2006.0,4.04,160.0,4201.0
9780765300355,0765300354,Legends,Stories By The Masters of Modern Fantasy,Robert Silverberg,Fiction,http://books.google.com/books/content?id=pr6RnMSODZIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A collection of original short novels by such acclaimed authors as Stephen King, Robert Jordan, Anne McCaffrey, Ursula K. Le Guin, Orson Scott Card, and Terry Goodkind returns each to his own special fantasy world for a new and illuminating story.",2001.0,3.92,717.0,333.0
9780767902526,0767902521,A Walk in the Woods,Rediscovering America on the Appalachian Trail,Bill Bryson,Travel,http://books.google.com/books/content?id=FIfKuwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Traces the author's adventurous trek along the Appalachian Trail past its natural pleasures, human eccentrics, and offbeat comforts",1999.0,4.06,284.0,4143.0
9780767908184,076790818X,A Short History of Nearly Everything,,Bill Bryson,Science,http://books.google.com/books/content?id=YjAnfhsAQ8wC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The author of A Walk in the Woods traces the Big Bang through the rise of civilization, documenting his work with a host of the world's most advanced scientists and mathematicians to explain why things are the way they are. Reprint. 125,000 first printing.",2004.0,4.2,544.0,228522.0
