isbn13,isbn10,title,subtitle,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,missing_description,age_of_book,words_in_description
9780751504354,0751504351,Red Phoenix,,Larry Bond,Adventure stories,http://books.google.com/books/content?id=eLRtPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Violent riots formented by foreign agents are breaking out in South Korea. Seizing the opportunity, North Korea launches a lightning invasion, with heavy Soviet support, whose aim is to unite North and South under Communist rule. The second Korean War has begun and World War III may be imminent.",1992.0,4.0,791.0,25.0,0,33.0,49
9780751504835,0751504831,Something Under the Bed is Drooling,,Bill Watterson,Boys,http://books.google.com/books/content?id=8JJmQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A collection of Calvin and Hobbes cartoons. The author won the 1986 Reuben Award as Outstanding Cartoonist of the Year and has also illustrated Attack of the Deranged Mutant Killer Snow Goons , Calvin and Hobbes' Yukon Ho! and Weirdos From Another Planet .",1988.0,4.7,127.0,137.0,0,37.0,44
9780751506006,0751506001,The Helene Hanff Omnibus,,Helene Hanff,"Authors, American",,,1993.0,4.23,591.0,71.0,1,32.0,0
9780751506471,0751506478,The Tangled Thread,,Cynthia Harrod-Eagles,Fiction,http://books.google.com/books/content?id=tyqLOQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In the Morland Dynasty Series, the majestic sweep of English history is richly and movingly portrayed through the fictional lives of the Morland family. The 22 volumes that comprise this elegantly produced series offer entertainment of the most compelling kind.",1987.0,4.31,474.0,297.0,0,38.0,40
9780751514629,0751514624,Different Seasons,,Stephen King,Castle Rock (Me. : Imaginary place),http://books.google.com/books/content?id=qXKAQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A Stephen King novel telling of unfair imprisonment and escape.,1995.0,4.35,560.0,121420.0,0,30.0,10
9780751517200,0751517208,It's a Magical World,A Calvin and Hobbes Collection,Bill Watterson,"American wit and humor, Pictorial",http://books.google.com/books/content?id=qrFqQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,This collection of cartoons features Calvin and Hobbes . It shows Calvin-turned-firefly waking Hobbes with his flashlight glow; Spaceman Spiff rocketing through alien galaxies as he battles Dad-turned-Bug-Being; and Calvin's always inspired snowman art.,1997.0,4.76,176.0,138.0,0,28.0,34
9780752856179,0752856170,The Continental Op,,Dashiell Hammett,Continental Op (Fictitious character),http://books.google.com/books/content?id=e2aZPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,'An acknowledged literary landmark' Robert Graves,2004.0,4.15,288.0,5145.0,0,21.0,6
9780752861746,0752861743,The Postman Always Rings Twice,,James M. Cain,Adultery,http://books.google.com/books/content?id=jjJCPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,This collection features three classics from the master of the noir novel--each of which was made into a classic Hollywood film--along with five otherwise unavailable short stories. Ribbon marker.,2005.0,3.8,116.0,22279.0,0,20.0,29
9780752865331,0752865331,The Maltese Falcon,,Dashiell Hammett,Crime investigations,http://books.google.com/books/content?id=zHE9PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,A murder involves Sam Spade in a dangerous search for a valuable statue.,2005.0,3.91,213.0,66425.0,0,20.0,13
9780753453216,0753453215,The Iliad,,Nick McCarty;Victor G. Ambrus,Juvenile Fiction,http://books.google.com/books/content?id=YSp_AyYThw0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Retells the classic story of the battle for Helen, the most beautiful woman in the world, recounting the triumphs and defeats of Achilles, Odysseus, and Hector during the Trojan war and describing the destruction of Troy.",2000.0,3.85,95.0,8.0,0,25.0,36
9780753456101,0753456109,I Wonder Why I Blink,And Other Questions About My Body,Brigid Avison,Juvenile Nonfiction,http://books.google.com/books/content?id=in4oK5lb604C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In a question and answer format addresses basic physiology, such as why one has bones, why one needs food, and how the body grows.",2003.0,3.93,32.0,37.0,0,22.0,24
9780753459645,0753459647,I Wonder Why the Sun Rises,and Other Questions About Time and Seasons,Brenda Walpole,Juvenile Nonfiction,http://books.google.com/books/content?id=SqpYsTCG6bMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,What is a leap year? Why are bees busy in summer? Who eats the moon? Why does it get dark at night? In I Wonder Why the Sun Rises by Brenda Walpole children will find out the answers to these and many more questions about time and seasons.,2006.0,3.95,32.0,50.0,0,19.0,48
9780753817988,0753817985,Mouse Or Rat?,Translation as Negotiation,Umberto Eco,Language Arts & Disciplines,http://books.google.com/books/content?id=R9B9QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Based on a series of lectures on translation, these essays are discussions on the difficulties of translating faithfully. Using examples from classic literary texts including his own novels, Eco examines the rights and wrongs, the misunderstandings and the 'negotiations' needed in order to translate.",2004.0,3.83,208.0,291.0,0,21.0,44
9780756400439,0756400430,In Conquest Born,,C. S. Friedman,Fiction,http://books.google.com/books/content?id=UWnCk-wo5OAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Zatar and Anzha, the powerful opposing generals of the Braxana and Azeans, are determined to use the war between their peoples to settle a personal feud. Reprint.",2001.0,3.88,530.0,2426.0,0,24.0,27
9780756400613,0756400619,The Serpent's Shadow,,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=PAHin0_vSZ4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"From the magical mysteries of India to the gaslit streets of Victorian London, Mercedes Lackey's unique departure from her Valdemar series follows a young woman doctor as she searches for the secret behind the sorcery in her blood.",2002.0,3.99,394.0,8533.0,0,23.0,38
9780756401535,0756401534,Joust,,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=RcWnDAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Vetch, an Altan serf, must learn the secret of the Tian jousters and their dragons in order to save his people.",2004.0,4.01,448.0,9871.0,0,21.0,21
9780756401818,075640181X,The War of the Flowers,,Tad Williams,Fiction,http://books.google.com/books/content?id=Yofu6U2ocO8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When his music career becomes stagnant, thirty-year-old Theo Vilmos seeks solace in a secluded cabin in the woods, where he discovers an old book written by his great-uncle that transports him into the terrifying world of Faerie, a strange and dangerous place that holds the key to his destiny. Reprint.",2004.0,3.87,828.0,7401.0,0,21.0,50
9780756402211,0756402212,Exile's Valor,,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=ID7QjgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A former captain in the Army of Karse, Herald Alberich must protect King Sendar's daughter, Selenay, the new queen of Valdemar, from the devious members of the Valdemaran Council who unleash a campaign to strip her of her power. Reprint.",2004.0,4.18,438.0,10629.0,0,21.0,40
9780756402976,0756402972,Stone of Farewell,,Tad Williams,Fiction,http://books.google.com/books/content?id=BVZVPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Battered remnants of the human army flee the evil forces of Ineluki the Storm King, desperately seeking a mysterious sanctuary called the Stone of Farewell and a solution to their dire peril. Reprint.",2005.0,4.1,608.0,35850.0,0,20.0,33
9780756403140,0756403146,Black Sun Rising,,C. S. Friedman,Fiction,http://books.google.com/books/content?id=22VxNgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On the distant world of Erna, four people--Priest, Adept, Sorcerer, and Apprentice--are drawn together to battle the forces of evil, led by the demonic fae, a soul-destroying force that preys on the human mind. Reprint.",2005.0,3.93,496.0,15265.0,0,20.0,35
9780756403188,0756403189,Crown of Shadows,,C. S. Friedman,Fiction,http://books.google.com/books/content?id=gXxyvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On the planet Erna, a battle between a warrior priest and a demon whose raison d'etre is to see mankind suffer. Question is whose side will the physically reactive force called the ""fae"" take? By the author of Black Sun Rising.",2005.0,4.17,432.0,99.0,0,20.0,41
9780756403256,0756403251,Crossroads and Other Tales of Valdemar,,Mercedes Lackey,Fiction,http://books.google.com/books/content?id=i-r-vQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents a collection of original stories of the land of Valdemar, featuring contributions by Tanya Huff, Mickey Zucker Reichert, Fiona Patton, Judith Tarr, and Rosemary Edghill, as well as a novella by Mercedes Lackey.",2005.0,3.86,338.0,3002.0,0,20.0,34
9780756403584,0756403588,Shadowplay,,Tad Williams,Fiction,http://books.google.com/books/content?id=OQlLAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"With the fate of humanity hanging in the balance, twins Barrick and Briony must save Southmarch Castle and the surrounding lands from their inhuman enemies.",2007.0,3.89,656.0,5930.0,0,18.0,25
9780756403591,0756403596,Shadowmarch,,Tad Williams,Fiction,http://books.google.com/books/content?id=6QB1vgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Now in mass market paperback-Tad Williams' triumphant return to high fantasy!,2006.0,3.73,796.0,9476.0,0,19.0,11
9780756605926,075660592X,The DC Comics Encyclopedia,The Definitive Guide to the Characters of the DC Universe,Phil Jimenez,Antiques & Collectibles,http://books.google.com/books/content?id=gXdNNwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A richly illustrated reference provides a definitive guide to all of the superheroes and archvillains of the DC universe, featuring more than one thousand different characters, including images from the original comic books, from the past sixty years of DC Comics.",2004.0,4.29,352.0,123.0,0,21.0,41
9780756611774,0756611776,A Faith Like Mine,A Celebration of the World's Religions-- Seen Through the Eyes of Children,Laura Buller,Juvenile Nonfiction,http://books.google.com/books/content?id=wLchAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Children of different religious backgrounds tell about their faith and what it means to them; includes background information on each religious tradition.,2005.0,3.91,80.0,50.0,0,20.0,22
9780756614195,0756614198,Star Wars,Complete Locations,Kristin Lund;Simon Beecroft;Kerrie Dougherty,Juvenile Nonfiction,http://books.google.com/books/content?id=PAq2AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Glorious full-color illustrations create a seamless overview of the entire Star Wars universe, including material--intricate cross-sections, vivid stills, and detailed 3-D maps--from all six movies in the saga.",2005.0,4.3,175.0,128.0,0,20.0,28
9780756616342,0756616344,Animal,,David Burnie;Don E. Wilson,Zoology,http://books.google.com/books/content?id=g8Z5PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers photographs and information about mammals, birds, reptiles, amphibians, fishes, and invertebrates from throughout the world.",2005.0,4.52,624.0,551.0,0,20.0,16
9780756620950,0756620953,Conan,,Roy Thomas;Todd McFarlane;Robert Ervin Howard,Art,http://books.google.com/books/content?id=vstsAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Featuring character profiles, maps, art from original paperbacks, and more, this is the first and only fully illustrated guide to Robert E. Howard's epic fantasy world of Hyboria and to Conan, its greatest champion. Full color.",2006.0,3.93,160.0,98.0,0,19.0,36
9780756622381,0756622387,Star Wars,The Complete Visual Dictionary,David West Reynolds;James Luceno,Juvenile Nonfiction,,"A guide to the characters, creatures, and weapons featured in the six-film saga ""Star Wars.""",2006.0,4.34,272.0,1067.0,0,19.0,15
9780756623432,075662343X,You Can Draw Star Wars,,Bonnie Burton,Juvenile Nonfiction,http://books.google.com/books/content?id=-N64AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Directions on drawing characters, starships, and weapons of the Star Wars films.",2006.0,4.04,96.0,46.0,0,19.0,12
9780756623586,0756623588,The Marvel Comics Encyclopedia,The Complete Guide to the Characters of the Marvel Universe,"DK Publishing, Inc",Comics & Graphic Novels,http://books.google.com/books/content?id=PFllPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Introduces all of Marvel's greatest heroes and villains, with full details about their powers and careers.",2006.0,4.36,352.0,1014.0,0,19.0,16
9780758206824,0758206828,Sugar Cookie Murder,A Hannah Swensen Holiday Mystery with Recipes,Joanne Fluke,Fiction,http://books.google.com/books/content?id=6t7uuQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"During the Christmas party at Lake Eden's community center, Hannah Swensen stumbles upon a murder when Martin Dubinski's new wife, a former Las Vegas showgirl, is found dead with Hannah's mother's silver cake knife buried in her cleavage. Reprint.",2005.0,3.75,380.0,10942.0,0,20.0,39
9780758207746,0758207743,Bad Boys in Black Tie,,Lori Foster;Erin McCarthy;Morgan Leigh,Fiction,http://books.google.com/books/content?id=pV7lrrtExcEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"What's a single girl to do when a sexy bad boy comes calling? Foster, Leigh and McCarthy each contribute stories in which the heroines struggle with the prospect of Mr. Right vs. Mr. Right Now.",2004.0,3.73,278.0,2139.0,0,21.0,35
9780758208453,0758208456,Bad Boys Over Easy,,Erin McCarthy;Jen Nicholas;Jordan Summers,Fiction,http://books.google.com/books/content?id=kAYlmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Three top romance authors pen irresistible stories about bad boys and the women who come to love them.,2005.0,3.78,249.0,1034.0,0,20.0,18
9780758210371,075821037X,The Man Who Loved Jane Austen,,Sally Smith O'Rourke,Fiction,http://books.google.com/books/content?id=aLc26Y6HjnMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After discovering a letter to Jane Austen from Fitzwilliam Darcy--a supposedly fictional character--in the back of her antique vanity's mirror, Eliza Knight searches for the only man who knows the truth behind this mystery.",2006.0,3.37,303.0,1719.0,0,19.0,34
9780758214096,075821409X,You Don't Know Jack,,Erin McCarthy,Fiction,http://books.google.com/books/content?id=cVO0mAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When her cross-dressing psychic's prediction that she would meet her soul mate during an accident comes true, Jamie Peters finds Mr. Right in down-to-earth, honest Jack Davidson, who, unbeknownst to her, has been hired to investigate her for criminal misconduct. Original.",2006.0,3.72,255.0,2757.0,0,19.0,41
9780760320068,0760320063,Corvette,Fifty Years,Randy Leffingwell,Transportation,http://books.google.com/books/content?id=59GF-oidcgQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,Provides new insight and beautiful photos into the fascinating story of this amazing automobile. 383 pages.,2004.0,4.06,384.0,15.0,0,21.0,16
9780760328248,0760328242,Jimmy Stewart,Bomber Pilot,Starr Smith,History,http://books.google.com/books/content?id=CbXUXfJuA9sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Of all the celebrities who served their country during World War II--and they were legion--Jimmy Stewart was unique. ""Bomber Pilot"" chronicles his long journey to become a bomber pilot in combat.",2006.0,3.92,288.0,426.0,0,19.0,31
9780760728505,076072850X,"20,000 Leagues Under the Sea",,Jules Verne,Science fiction,,Retells the adventures of a French professor and his two companions as they sail above and below the world's oceans as prisoners on the fabulous electric submarine of the deranged Captain Nemo.,2002.0,3.88,394.0,135778.0,0,23.0,32
9780761104841,0761104844,"1,000 Places to See Before You Die",,Patricia Schultz,Travel,http://books.google.com/books/content?id=JeLyE5ada5gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Describes essential places to see from around the world, offering information on what to find at each spot and the best time to visit.",2003.0,3.85,992.0,35589.0,0,22.0,24
9780761129585,0761129588,What to Expect the First Year,,Heidi Eisenberg Murkoff;Arlene Eisenberg;Sandee Eisenberg Hathaway,Family & Relationships,http://books.google.com/books/content?id=Nmj7-1leb3oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Describes each stage of child development, answers questions about child care, and includes information on common childhood ailments.",2003.0,3.88,832.0,11489.0,0,22.0,18
9780761316435,0761316434,Baby's Alphabet,,Jean Marzollo,Juvenile Nonfiction,http://books.google.com/books/content?id=U0VSSdA1HmMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"An alphabetical presentation of babies as they clap, hug, jump, kiss, laugh, yawn, and more.",2002.0,3.75,32.0,4.0,0,23.0,15
9780761316800,0761316809,It's Winter!,,Linda Glaser,Juvenile Nonfiction,http://books.google.com/books/content?id=eSCmKfZGvmcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"A child observes the coming of winter and its effects on the weather, animals, and plants. Includes suggestions for wintertime activities.",2002.0,3.63,32.0,80.0,0,23.0,21
9780761327059,0761327053,The Brave Women of the Gulf Wars,Operation Desert Storm and Operation Iraqi Freedom,Karen Zeinert;Mary Miller,Juvenile Nonfiction,http://books.google.com/books/content?id=eW_PqCF_kJQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the roots of the Persian Gulf War and the role women played in the military, as correspondents, as medics, and on the homefront.",2005.0,4.0,112.0,1.0,0,20.0,24
9780761417071,0761417079,The Statue of Liberty,,Debra Hess,History,http://books.google.com/books/content?id=2zZAkWGeMpkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the origins of the Statue of Liberty, its creators, the different symbols and their meanings, and what it stands for today.",2003.0,4.0,40.0,1.0,0,22.0,22
9780761417095,0761417095,The American Flag,,Debra Hess,Juvenile Nonfiction,http://books.google.com/books/content?id=tUrO-Vj5blEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Discusses the American flag that is a symbol that stands for freedom and justice, liberty and pride in the United States.",2003.0,4.0,39.0,3.0,0,22.0,21
9780761417101,0761417109,The Star-Spangled Banner,,Debra Hess,Juvenile Nonfiction,http://books.google.com/books/content?id=e-uzISJFSL8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Looks at the events leading up to the War of 1812 and the battle of Fort McHenry, and describes the story of the ""Star Spangled Banner"" and how the poem became the national anthem of the United States.",2003.0,4.0,40.0,1.0,0,22.0,38
9780761417125,0761417125,The White House,,Debra Hess,History,http://books.google.com/books/content?id=BXrOWi4yMkUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the history of the White House, including its construction, repairs and renovations through the years, uses, and what it means to Americans today.",2003.0,4.0,40.0,3.0,0,22.0,24
9780761417132,0761417133,The Liberty Bell,,Debra Hess,History,http://books.google.com/books/content?id=HUjM_3XtGmkC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"Traces the history of the Liberty Bell, including its role in the American Revolution, its famous crack, and how it became a symbol of the United States.",2003.0,3.83,40.0,4.0,0,22.0,27
9780761512196,0761512195,Your First Year in Network Marketing,"Overcome Your Fears, Experience Success, and Achieve Your Dreams!",Mark Yarnell;Rene Reid Yarnell;Rene Yarnell,Business & Economics,http://books.google.com/books/content?id=c9jvr-dJcRIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Offers advice on dealing with rejection, recruiting others, managing one's downline, maintaining focus and enthusiasm, conducting home meetings, and easing from a profession to full-time network marketing",1998.0,4.05,304.0,789.0,0,27.0,27
9780761542919,0761542914,Medal of Honor Rising Sun,Prima's Official Strategy Guide,Mark Cohen,Games & Activities,http://books.google.com/books/content?id=wxxn-0QEzBEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Playmakers Win Championships -Online strategies for the PlayStation(R)2 computer entertainment system -Expert offensive and defensive strategies -Tips for success in every mode, including the new Owner Mode -How to unlock all hidden rewards -Profiles, statistics, and key plays for every team",2003.0,3.67,96.0,3.0,0,22.0,41
9780761554912,0761554912,Lego Star Wars,Prima Official Game Guide,Michael Littlefield;Prima Games,Computers,http://books.google.com/books/content?id=eaocAgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"* Exclusive maps that can only be found in the Prima guide. * Detailed walkthrough of Episodes I, II, and III * Hidden item locations revealed. * All characters strengths and weaknesses, as well as their unique weapons and abilities.",2006.0,4.62,128.0,27.0,0,19.0,40
9780762100736,0762100737,Reader's digest complete guide to the Bible,an illustrated book-by-book companion to the Scriptures,Reader's Digest,Religion,http://books.google.com/books/content?id=DOgJAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Gathers background information about each chapter of the Bible, explains unfamiliar words and phrases, and includes a timeline of Biblical events",1998.0,4.55,448.0,11.0,0,27.0,21
9780762104208,0762104201,New Complete Guide to Sewing,Step-by-step Techniques for Making Clothes and Home Accessories,,Crafts & Hobbies,http://books.google.com/books/content?id=v1ZVvZTdZRMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Provides general instructions for fitting, constructing, tailoring, and finishing women's, men's, and children's clothing and for making curtains and bedcoverings.",2002.0,4.22,384.0,406.0,0,23.0,20
9780762404780,0762404787,Irish Blessings,A Photographic Celebration,,Literary Criticism,http://books.google.com/books/content?id=3yjfgz8Kcr0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Collection of traditional blessings, classic verse, and photographs from throughout Ireland. A timeless tribute to the beauty of the land and the character of its people.",1999.0,4.13,128.0,28.0,0,26.0,26
9780762408283,0762408286,The Mini Zen Gardening Kit,,Abd Al-Hayy Moore,Gardening,http://books.google.com/books/content?id=YoZFAwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"This carry-along version of our enormously popular Zen Gardening Kit provides a touch of tranquility on the go. Packaged with a 32page introduction to the aesthetic enlightenment of Zen gardening, it includes a tray, fine sand, decorative rocks, and miniature wooden rake.",2000.0,3.21,40.0,13.0,0,25.0,42
9780762419227,0762419229,God Created The Integers,,Stephen Hawking,Mathematics,http://books.google.com/books/content?id=3zdFSOS3f4AC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Looks at landmark mathematical discoveries over the past 2500 years by such mathematicians as Euclid, Isaac Newton, Pierre Simon de Laplace, Gerog Cantor, and Alan Turing.",2005.0,4.06,1160.0,1650.0,0,20.0,26
9780762427321,0762427329,The Illustrated on the Shoulders of Giants,The Great Works of Physics and Astronomy,Stephen W. Hawking,Science,http://books.google.com/books/content?id=r1y3PQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Hawking's revolutionary look at the scientific discoveries that changed people's perceptions of the world now comes complete with color photographs and illustrations depicting theoretical models of the planets and their orbits.,2005.0,4.2,256.0,4014.0,0,20.0,31
9780763616250,0763616257,Captain Slaughterboard Drops Anchor,,Mervyn Peake,Juvenile Fiction,http://books.google.com/books/content?id=PCdzRQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"On a fantastic island populated by unusual animals, a pirate captain finds a trustworthy companion in the little ""Yellow Creature.""",2001.0,4.08,48.0,159.0,0,24.0,20
9780763619312,0763619310,Judy Moody Gets Famous!,,Megan McDonald;Peter Reynolds,Juvenile Fiction,http://books.google.com/books/content?id=11tddgwOCXQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When a third grade classmate gets her picture in the paper for winning a spelling bee, Judy is determined to find a way to become famous herself.",2003.0,4.03,144.0,8080.0,0,22.0,27
9780763620875,0763620874,Judy Moody Saves the World!,,Megan McDonald,Juvenile Fiction,http://books.google.com/books/content?id=xDIRB5yF6jEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When Judy Moody gets serious about protecting the environment, her little brother Stink thinks she is overdoing it, but she manages to inspire her third grade class to undertake an award-winning, environment-saving project. Reprint.",2004.0,4.03,160.0,5883.0,0,21.0,34
9780763621643,0763621641,Castle Diary,The Journal of Tobias Burgess,Richard Platt;Chris Riddell,Juvenile Fiction,http://books.google.com/books/content?id=rFUBAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"As a page in his uncle's castle in thirteenth-century England, eleven-year-old Tobias records in his journal his experiences learning how to hunt, play games of skill, and behave in noble society.",2003.0,3.84,128.0,1072.0,0,22.0,31
9780763623296,0763623296,Dragonology,The Complete Book of Dragons,Ernest Drake,Juvenile Nonfiction,http://books.google.com/books/content?id=omLhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Presents an introduction to dragonology that includes spells for catching dragons, their natural history, and descriptions of legendary dragons and dragonslayers.",2003.0,4.1,32.0,7506.0,0,22.0,21
9780763625290,0763625299,The Kate DiCamillo Collection,,Kate DiCamillo,Animals,,,2010.0,4.03,267.0,134961.0,1,15.0,0
9780763625894,0763625892,The Miraculous Journey of Edward Tulane,,Kate DiCamillo,Juvenile Fiction,http://books.google.com/books/content?id=cUbhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Edward Tulane, a cold-hearted and proud toy rabbit, loves only himself until he is separated from the little girl who adores him and travels across the country, acquiring new owners and listening to their hopes, dreams, and histories. Jr Lib Guild. Teacher's Guide available. 300,000 first printing.",2006.0,4.36,200.0,62334.0,0,19.0,47
9780763626150,0763626155,"Judy Moody, M.D.",The Doctor is In!,Megan McDonald,JUVENILE FICTION,http://books.google.com/books/content?id=VAf22Z22GD0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Judy is excited about becoming a doctor, especially when Class 3T starts a new unit on the human body, but she learns more about being a patient when she catches tonsillitis from her little brother, Stink. Reprint. 75,000 first printing.",2006.0,4.08,151.0,4436.0,0,19.0,40
9780763628000,076362800X,Judy Moody Declares Independence,,Megan McDonald,Juvenile Fiction,http://books.google.com/books/content?id=hPmBZ-eIS2oC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"After learning about the American Revolution on a family trip to Boston, Massachusetts, Judy Moody makes her own Declaration of Independence and tries to prove that she is responsible enough to have more freedoms, such as a higher allowance and her own bathroom. Reprint.",2007.0,4.08,160.0,3774.0,0,18.0,44
9780763628109,0763628107,The Dragon's Eye,,Dugald Steer,Juvenile Fiction,http://books.google.com/books/content?id=kasIop1plB4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"When twelve-year-old Daniel Cook and his sister, Beatrice, spend the summer at a special school run by their parents' eccentric former tutor, they are introduced to the secret study of dragonology and find themselves caught up in an evil plot.",2006.0,3.82,221.0,2139.0,0,19.0,40
9780763628277,0763628271,Confessions of a Teenage Drama Queen,,Dyan Sheldon,Juvenile Fiction,http://books.google.com/books/content?id=MU4mublsf0IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In her first year at a New Jersey high school, Mary Elizabeth Cep, who now calls herself ""Lola,"" sets her sights on the lead in the annual drama production, and finds herself in conflict with the most popular girl in school.",2005.0,3.34,272.0,3259.0,0,20.0,41
9780763628284,076362828X,My Perfect Life,,Dyan Sheldon,Juvenile Fiction,http://books.google.com/books/content?id=8x8PvhY-f-IC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Ella has no interest in running for class president at her suburban New Jersy high school, but her offbeat friend Lola tricks her into challenging the rich and overbearing Carla Santini in a less-than-friendly race.",2005.0,3.32,208.0,455.0,0,20.0,35
9780763628321,0763628328,Judy Moody,Around the World in 8 1/2 Days,Megan McDonald,Juvenile Fiction,http://books.google.com/books/content?id=4AHNngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Judy Moody's new friendship with Amy Namey causes problems with her old friends and the school project they are working on together.,2006.0,4.15,157.0,3349.0,0,19.0,22
9780763630140,0763630144,Mercy Watson,Princess in Disguise,Kate DiCamillo;Chris Van Dusen,Juvenile Fiction,http://books.google.com/books/content?id=XIvXqUuR9zIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Persuaded by the word ""treating"" to dress up as a princess for Halloween, Mercy the pig's trick-or-treat outing has some very unexpected results.",2007.0,4.16,70.0,2756.0,0,18.0,23
9780763631208,0763631205,A Christmas Carol,,Charles Dickens,Juvenile Fiction,,A miser learns the true meaning of Christmas when three ghostly visitors review his past and foretell his future.,2006.0,4.04,160.0,4201.0,0,19.0,19
9780763631604,0763631604,Beauty and the Beast,,,Juvenile Fiction,http://books.google.com/books/content?id=_GPhAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,Exquisite paintings and a lush retelling bring a treasured classic to new life. Includes blank gift card and envelope. Full color. Consumable.,2006.0,4.36,64.0,3609.0,0,19.0,22
